Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Credit_Score
0.990274,0.130378,0.052611,1.019732,-0.255695,0.743937,1.005245,2.355726,0.652070,0.406803,1.045970,0,0.320434,0.537498,-1.415887,0.662870,0.184149,-0.721124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.990274,0.130378,0.052611,1.019732,-0.255695,0.743937,1.005245,2.355726,0.359271,0.406803,1.045970,0,0.320434,0.612519,-1.405849,0.662870,-0.152585,-0.396391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.990274,0.130378,0.052611,1.019732,-0.255695,0.743937,1.005245,2.288269,0.652070,0.406803,1.045970,0,0.320434,-0.007118,-1.395810,0.662870,-0.551425,-0.140595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.990274,0.130378,0.052611,1.019732,-0.255695,0.743937,1.005245,2.355726,0.652070,0.406803,1.045970,0,0.320434,-1.601348,-1.415887,0.662870,-0.300729,-0.355999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.990274,0.130378,0.052611,1.019732,-0.255695,0.743937,1.005245,2.085899,0.652070,0.406803,1.045970,0,0.320434,0.325314,-1.375733,3.269254,2.812814,-0.433414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,-0.372726,-0.946583,-0.882529,1,-1.235950,1.931930,1.023434,-0.890782,-0.544442,1.924959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,-0.226326,-0.946583,-0.668252,1,-1.235950,1.275599,1.033473,-0.890782,-0.470863,1.847559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,-0.005260,0.359271,-0.946583,-0.668252,1,-1.235950,1.544808,1.043511,-0.890782,-0.374125,1.745798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,-0.519125,-0.946583,-0.668252,1,-1.235950,-0.352596,1.053550,-0.890782,-0.021474,1.423145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,-0.079927,-1.242729,-0.668252,1,-1.235950,0.020393,1.063588,-0.890782,-0.619697,2.052432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.264567,-0.079927,-0.946583,-0.668252,1,-1.235950,-0.006914,1.053550,-0.890782,-0.395643,1.768433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,0.212872,-0.946583,-0.668252,1,-1.235950,1.362425,1.083665,-0.890782,-0.728964,2.119062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.417034,0.793134,0.747217,1.019732,-1.222954,0.399538,-1.452767,0.197110,-0.079927,-0.946583,4.474412,1,-1.235950,0.231075,1.093703,-0.890782,-0.231149,1.643708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.237668,0.571164,0.617414,0,0.776435,-0.871102,-0.402013,1.438611,-0.206190,-0.174239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.237668,0.571164,0.617414,0,0.776435,-1.014909,-0.391974,1.438611,-0.330842,-0.294526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.237668,0.571164,0.617414,0,0.776435,1.490456,-0.381936,1.438611,-0.269438,-0.359119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.530467,0.571164,1.260247,0,0.776435,0.733881,-0.371898,1.438611,2.812814,-0.138993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.546245,1.530467,-0.169200,1.260247,0,0.776435,-1.021390,-0.361859,1.438611,0.077272,-0.530591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.237668,0.571164,1.260247,0,0.776435,0.436676,-0.351821,1.438611,1.176112,-1.783112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,1.237668,0.571164,1.260247,0,0.776435,-0.548362,-0.341782,1.438611,-0.559230,-0.102589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.046679,0.479042,0.394726,1.792403,0.227935,1.203136,1.414914,1.478788,4.604854,0.571164,1.260247,0,0.776435,1.033589,-0.331744,1.438611,-0.206190,-0.329030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.736764,-0.519125,-1.106502,-1.096807,1,-0.960772,1.320721,0.290634,-0.890782,2.812814,-0.785111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.399480,-0.519125,-1.254575,-1.096807,1,-0.960772,2.396766,0.300673,-0.890782,0.391645,2.707011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.399480,-0.811924,-1.106502,-1.096807,1,-0.960772,0.298599,0.310711,-0.890782,-0.625190,3.251346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.736764,-0.519125,-2.143012,-1.096807,1,-0.960772,0.585276,0.320749,-0.890782,-0.665025,3.251346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.062197,-0.226326,-1.106502,-1.096807,1,-0.960772,-0.938867,0.330788,-0.890782,2.812814,-0.538411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.324445,1.818699,1.827804,0.247062,-0.739324,-0.518860,-1.452767,0.399480,-0.519125,-1.106502,-1.096807,1,-0.960772,0.663866,0.340826,-0.890782,0.662902,2.373358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.324445,1.818699,1.406117,0.247062,-0.739324,-0.518860,-1.452767,0.264567,-0.958323,-0.662283,-1.096807,1,-0.960772,1.135565,0.350864,3.269254,2.000243,1.111503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
-1.324445,1.818699,1.406117,0.247062,-0.739324,-0.518860,-1.452767,0.399480,-0.519125,-1.106502,-1.096807,1,-0.960772,-1.137902,0.360903,3.269254,2.812814,-0.281231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.084568,-1.251122,-0.163278,-1.096807,2,-0.553707,0.980785,0.682130,-0.098018,-0.358350,0.103224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.556765,-1.543921,-0.311350,-1.096807,2,-0.553707,-0.715688,0.692169,-0.098018,-0.248943,-0.320197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.421851,-0.811924,-0.607496,-1.096807,2,-0.553707,-1.536762,0.702207,-0.098018,2.812814,-0.919374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.421851,-1.251122,-0.607496,4.474412,2,-0.553707,1.640621,0.712245,-0.098018,-0.726197,0.085218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.421851,-1.251122,-0.607496,-1.096807,2,-0.553707,-0.894050,0.722284,-0.098018,-0.358350,-0.692910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.421851,-1.104722,-0.607496,-1.096807,2,-0.553707,0.659954,0.732322,-0.098018,-0.467756,0.054910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
-1.324445,-0.294314,-0.236893,-1.684616,0.711564,-1.552058,0.185908,-1.759135,-1.251122,-0.607496,-1.096807,2,-0.553707,-0.620193,0.712245,2.483578,0.108039,-0.550785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
-1.324445,-0.294314,-0.344330,-1.684616,0.711564,-1.552058,0.185908,-1.421851,-1.251122,-0.607496,-0.453974,2,-0.553707,-0.624602,0.752399,2.483578,-0.490843,-0.017425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.342544,0.212872,0.885078,1.045970,0,2.152326,-1.602581,-2.008150,-0.638898,2.812814,-0.637137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.342544,0.212872,0.885078,1.045970,0,2.152326,0.030159,-1.998112,-0.638898,-0.699997,-0.626569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.342544,0.212872,0.885078,1.045970,0,2.152326,-1.213400,-1.988073,-0.638898,-0.702833,-0.623586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.342544,0.652070,0.885078,1.045970,0,2.152326,0.687757,-1.978035,-0.638898,-0.659552,-0.765736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.544914,0.212872,0.885078,1.045970,0,2.152326,0.479730,-1.967997,-0.638898,-0.948261,-0.558655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.140173,0.212872,0.885078,1.045970,0,2.152326,0.322943,-1.957958,-0.638898,-0.745615,-0.723514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.072717,0.066473,0.885078,1.045970,0,2.152326,-0.220283,-1.947920,-0.638898,2.812814,-0.632543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.305969,-1.062285,-1.060976,1.406068,-0.255695,0.514337,0.595576,-0.342544,0.066473,0.885078,1.045970,0,2.152326,-0.551939,-1.978035,-0.638898,-0.841982,-0.477211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,0.931281,0.019599,-0.890782,-0.580658,1.884681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,-0.571145,0.029637,-0.890782,-0.142327,1.568520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,-0.005260,-1.104722,0.261692,-0.668252,1,-0.509524,0.808962,0.039675,-0.890782,0.249970,1.155852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,1.095065,0.049714,-0.890782,0.370591,1.028967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,-0.210358,0.059752,-0.890782,1.315269,0.035234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,1.901886,0.069790,-0.890782,-0.013685,1.288266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,-0.005260,-0.372726,0.261692,-0.668252,1,-0.509524,0.873794,0.079829,-0.890782,-0.614897,1.872388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2
0.805096,0.735031,0.665251,1.019732,-0.739324,-0.978059,-1.452767,0.264567,-0.811924,0.261692,-0.668252,1,-0.509524,1.125857,0.089867,-0.890782,0.132263,1.134740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-1.104722,-1.469280,-1.096807,2,-0.859652,-0.495199,1.766273,-0.307140,1.694296,-0.315845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.814741,-1.104722,-1.469280,-1.096807,2,-0.859652,0.155289,1.776311,-0.307140,-0.666690,1.926189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-0.958323,-1.025062,-0.453974,2,-0.859652,1.601478,1.786350,-0.307140,-0.656979,1.915975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-1.397521,-1.469280,-0.453974,2,-0.859652,-1.156525,1.796388,-0.307140,0.816317,1.469207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-1.397521,-1.469280,-0.453974,2,-0.859652,-0.591601,1.806427,-0.307140,1.041751,0.273965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.747284,-1.397521,-1.321207,-0.453974,2,-0.859652,-1.560109,1.816465,-0.307140,0.816317,-1.051608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-1.397521,-1.469280,-0.453974,2,-0.859652,-0.059253,1.826503,-0.307140,0.590883,0.699935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
0.249564,0.876262,0.907703,-0.911945,-2.190213,-0.748460,-0.633430,-0.949654,-1.104722,-1.469280,-0.453974,2,-0.859652,0.047134,1.836542,-0.307140,1.295065,0.055808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.478788,1.969665,-1.220518,1.045970,0,-0.047202,0.583963,-0.090823,0.202791,1.106726,-0.946286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.546245,1.676866,-1.220518,1.045970,0,-0.047202,-1.899016,-0.080785,3.269254,1.367048,-1.171816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.816072,1.676866,-1.220518,2.117358,0,-0.047202,0.602288,-0.070747,0.202791,0.229471,0.771870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.478788,1.676866,-0.628226,2.117358,0,-0.047202,1.487306,-0.060708,0.202791,-0.583459,0.735046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.411331,1.676866,-1.220518,2.117358,0,-0.047202,0.164275,-0.050670,0.202791,0.229471,-0.071788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.141505,1.530467,-1.220518,2.117358,0,-0.047202,0.016148,-0.040632,0.202791,-0.375539,0.468018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.478788,1.530467,-1.220518,2.117358,0,-0.047202,0.541815,-0.060708,0.202791,2.242586,0.304986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.213380,0.381918,0.374629,1.792403,0.711564,0.514337,-0.223761,1.478788,1.676866,-1.220518,2.117358,0,-0.047202,-1.353154,-0.020555,0.202791,-0.174629,0.304986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,4.474412,1,-1.205531,-1.330990,1.495237,0.875974,0.544727,-0.388770,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,-0.882529,1,-1.205531,-1.415332,1.505276,0.875974,-0.109169,0.154150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.372726,0.664450,-0.882529,1,-1.205531,-1.140178,1.515314,0.875974,-0.320000,0.327618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,-0.453974,1,-1.205531,-1.501362,1.525352,0.875974,-0.520036,0.586352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,-0.453974,1,-1.205531,1.150577,1.535391,0.875974,0.073945,-0.038473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
-1.324445,0.574609,0.601745,-0.525609,-0.255695,0.399538,0.185908,0.399480,-0.519125,0.960595,-0.453974,1,-1.205531,-0.180878,1.545429,0.875974,1.342985,-1.228480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.324445,0.574609,0.509213,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,-0.453974,1,-1.205531,0.659385,1.555468,3.099403,-0.453550,0.516413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
-1.324445,0.574609,0.509213,-0.525609,-0.255695,0.399538,0.185908,0.466937,-0.079927,0.664450,-0.453974,1,-1.205531,-0.419058,1.525352,3.099403,0.295084,-0.126164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.342544,-0.372726,-0.799991,-0.882529,2,0.054606,0.468369,1.073626,0.016851,-0.788937,1.431778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.679827,-0.372726,0.236519,-0.882529,2,0.054606,-0.206956,1.083665,0.016851,-0.017543,0.765260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.679827,-0.811924,-0.799991,-0.882529,2,0.054606,-0.087645,1.093703,0.016851,1.378877,-0.655363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.949654,-0.372726,-0.799991,-0.882529,2,0.054606,0.734809,1.103741,0.016851,0.170153,0.519506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.679827,-0.372726,-0.799991,-0.882529,2,0.054606,-1.086622,1.113780,0.016851,0.856715,-0.202707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.410000,-0.665524,-0.799991,4.474412,2,0.054606,-0.265033,1.103741,0.016851,1.266513,-0.585474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.679827,-0.372726,0.088446,-0.882529,2,0.054606,0.454796,1.133856,0.016851,2.082662,-1.347384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
-0.120791,0.604754,0.639447,-1.298280,-2.190213,-0.863260,-0.633430,-0.477457,0.066473,-0.799991,-0.453974,2,0.054606,-0.320406,1.143895,0.016851,0.988891,-0.245126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.747284,-1.543921,-1.087252,-0.453974,2,-0.820066,1.286998,0.501440,-0.512953,-0.569370,-0.409878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.747284,-1.690320,-0.346888,4.474412,2,-0.820066,-0.203837,0.511478,-0.512953,-0.850493,-0.210779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.410000,-1.397521,-1.087252,-0.453974,2,-0.820066,-0.698115,0.521517,-0.512953,-0.876259,-0.183674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.747284,-1.104722,-1.087252,-0.453974,2,-0.820066,0.337110,0.531555,-0.512953,0.178529,-1.099994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.747284,-1.836719,-1.679544,-0.453974,2,-0.820066,1.060088,0.531555,-0.512953,-0.793442,-0.270792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-0.747284,4.604854,-1.087252,-0.453974,2,-0.820066,0.379715,0.551632,-0.512953,-0.508362,-0.377434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
0.342153,-0.763810,-0.716941,-1.684616,-0.739324,-0.289261,0.185908,-1.017111,-1.397521,-1.087252,-0.453974,2,-0.820066,0.821082,0.561670,-0.512953,-0.212528,-0.785250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
